Time,I_S2F,S2F,Price
2012-02-07,2.17315374,7.54197304,5.7
2012-02-08,2.1815515,7.56415505,5.6
2012-02-09,2.18998717,7.58638283,5.8
2012-02-10,2.19841578,7.60758013,5.9
2012-02-11,2.20673296,7.63066781,5.6
2012-02-12,2.21504822,7.65504001,5.5
2012-02-13,2.22316569,7.67621708,5.3
2012-02-14,2.23116346,7.6975903,4.5
2012-02-15,2.23941784,7.71838396,4.3
2012-02-16,2.24760509,7.73983954,4.3
2012-02-17,2.25582129,7.76352022,4.4
2012-02-18,2.26390803,7.79022175,4.2
2012-02-19,2.27202109,7.81495062,4.4
2012-02-20,2.28008195,7.8369083,4.4
2012-02-21,2.28817245,7.85717906,4.3
2012-02-22,2.29621925,7.88221459,4.4
2012-02-23,2.30425734,7.90841204,5
2012-02-24,2.31230364,7.93182031,5
2012-02-25,2.32045851,7.9581334,4.8
2012-02-26,2.32862348,7.98196296,4.9
2012-02-27,2.33680639,8.00648007,5
2012-02-28,2.34504977,8.03200837,4.9
2012-02-29,2.35326398,8.06063585,4.9
2012-03-01,2.36159053,8.08484095,4.9
2012-03-02,2.37005593,8.10636369,4.7
2012-03-03,2.37860077,8.12454472,4.6
2012-03-04,2.38707361,8.14662558,4.8
2012-03-05,2.39553757,8.17004172,5
2012-03-06,2.40398724,8.19220934,5
2012-03-07,2.41241987,8.21717807,4.9
2012-03-08,2.42089222,8.24252552,4.9
2012-03-09,2.42939456,8.26988414,4.9
2012-03-10,2.43798996,8.29681623,4.8
2012-03-11,2.44661149,8.31873364,4.9
2012-03-12,2.45518646,8.34594141,4.9
2012-03-13,2.46378663,8.37222486,5.3
2012-03-14,2.47229659,8.39477623,5.4
2012-03-15,2.48085849,8.41472931,5.3
2012-03-16,2.48942571,8.4400069,5.3
2012-03-17,2.49795838,8.4681556,5.2
2012-03-18,2.50646906,8.49470868,5.3
2012-03-19,2.51497733,8.51848993,4.7
2012-03-20,2.52345878,8.54515372,4.8
2012-03-21,2.53201455,8.57154168,4.8
2012-03-22,2.54048219,8.59798682,4.7
2012-03-23,2.54905497,8.61911701,4.7
2012-03-24,2.55764386,8.65020756,4.7
2012-03-25,2.56630973,8.6764856,4.6
2012-03-26,2.57498655,8.70197475,4.6
2012-03-27,2.58355369,8.72836309,4.8
2012-03-28,2.5921752,8.75378946,4.8
2012-03-29,2.60087579,8.77756763,4.8
2012-03-30,2.6095717,8.80394635,4.9
2012-03-31,2.61826574,8.8329418,4.9
2012-04-01,2.62697628,8.85704181,4.8
2012-04-02,2.63570301,8.87707472,5
2012-04-03,2.64439936,8.8998858,4.9
2012-04-04,2.65317424,8.92342595,4.9
2012-04-05,2.6619075,8.94356417,4.9
2012-04-06,2.67074399,8.96701279,4.9
2012-04-07,2.67959868,8.98912149,4.7
2012-04-08,2.68847117,9.01525205,4.8
2012-04-09,2.69744239,9.04056804,4.9
2012-04-10,2.70636549,9.06610783,4.8
2012-04-11,2.71526462,9.09065276,4.9
2012-04-12,2.7242424,9.11280052,4.9
2012-04-13,2.73318381,9.13428682,4.9
2012-04-14,2.74214225,9.15861088,5
2012-04-15,2.75108616,9.17736612,5
2012-04-16,2.76014927,9.20370391,4.9
2012-04-17,2.76927558,9.22745327,5
2012-04-18,2.77841541,9.25036368,5.1
2012-04-19,2.78740948,9.27808562,5.1
2012-04-20,2.79640704,9.30533449,5.3
2012-04-21,2.80538591,9.33263952,5.3
2012-04-22,2.81452742,9.35751106,5.2
2012-04-23,2.82369019,9.3815384,5
2012-04-24,2.83289184,9.40614442,5.1
2012-04-25,2.84213116,9.42882912,5.1
2012-04-26,2.85135105,9.4565672,5.1
2012-04-27,2.86061607,9.48077283,5.1
2012-04-28,2.8698465,9.50807862,5
2012-04-29,2.8791258,9.54030556,4.9
2012-04-30,2.8883852,9.57260914,4.9
2012-05-01,2.89768393,9.60335958,5
2012-05-02,2.90691941,9.63054987,5.1
2012-05-03,2.91613563,9.65906692,5.1
2012-05-04,2.92535855,9.68837206,5.1
2012-05-05,2.93466322,9.71883523,5.1
2012-05-06,2.94423086,9.74881659,5.1
2012-05-07,2.95381162,9.77996332,5.1
2012-05-08,2.9633822,9.81228293,5.1
2012-05-09,2.97295331,9.84283487,5
2012-05-10,2.98251461,9.86662313,4.8
2012-05-11,2.99215587,9.89304022,5
2012-05-12,3.00194113,9.91672839,4.9
2012-05-13,3.01171858,9.94268291,4.9
2012-05-14,3.02151128,9.9684992,5
2012-05-15,3.03131085,9.99268652,5
2012-05-16,3.04124563,10.0150498,5.1
2012-05-17,3.05116607,10.0368879,5.1
2012-05-18,3.0610184,10.0639985,5.1
2012-05-19,3.0708632,10.0919106,5.1
2012-05-20,3.08072711,10.1178104,5.1
2012-05-21,3.09057204,10.1414989,5.1
2012-05-22,3.10040356,10.1631533,5.1
2012-05-23,3.11026292,10.1876713,5.1
2012-05-24,3.12019243,10.2112854,5.1
2012-05-25,3.13008951,10.2341805,5.2
2012-05-26,3.13997409,10.261095,5.1
2012-05-27,3.14984196,10.2912907,5.1
2012-05-28,3.15970108,10.3183106,5.1
2012-05-29,3.16955951,10.3423277,5.2
2012-05-30,3.17949697,10.3673395,5.1
2012-05-31,3.1894865,10.3937337,5.2
2012-06-01,3.19927811,10.4228601,5.3
2012-06-02,3.20912313,10.453197,5.3
2012-06-03,3.21896425,10.4828255,5.2
2012-06-04,3.22877613,10.5128989,5.3
2012-06-05,3.23853756,10.5412927,5.4
2012-06-06,3.24848668,10.5709025,5.5
2012-06-07,3.25824859,10.5978536,5.6
2012-06-08,3.2679705,10.6252417,5.6
2012-06-09,3.27785963,10.6585238,5.6
2012-06-10,3.28787308,10.6909027,5.5
2012-06-11,3.29784311,10.7182638,5.6
2012-06-12,3.30778592,10.7488098,5.7
2012-06-13,3.31788783,10.7782386,5.9
2012-06-14,3.32792176,10.8089045,5.9
2012-06-15,3.33777258,10.8402232,6.5
2012-06-16,3.34763395,10.8710128,6.4
2012-06-17,3.35755816,10.9034476,6.2
2012-06-18,3.36750024,10.9381327,6.3
2012-06-19,3.37753478,10.9673281,6.5
2012-06-20,3.38758688,10.9961798,6.7
2012-06-21,3.39761398,11.0232891,6.7
2012-06-22,3.40761167,11.0508451,6.6
2012-06-23,3.41762395,11.0836556,6.4
2012-06-24,3.42755868,11.1099132,6.3
2012-06-25,3.43746612,11.1408366,6.3
2012-06-26,3.44742802,11.1708136,6.4
2012-06-27,3.45744771,11.203672,6.7
2012-06-28,3.46747537,11.2313416,6.6
2012-06-29,3.47749405,11.2608818,6.7
2012-06-30,3.48747428,11.2876362,6.7
2012-07-01,3.49741501,11.3164674,6.6
2012-07-02,3.50733652,11.3473862,6.8
2012-07-03,3.5173044,11.3799963,6.4
2012-07-04,3.52725798,11.410628,6.5
2012-07-05,3.53724188,11.4400889,6.7
2012-07-06,3.5473019,11.4718599,6.7
2012-07-07,3.55737987,11.5059544,6.8
2012-07-08,3.56752085,11.5374417,6.8
2012-07-09,3.57766146,11.5710536,7
2012-07-10,3.58776782,11.6020455,7.2
2012-07-11,3.59789501,11.6297809,7.2
2012-07-12,3.60815182,11.6598455,7.8
2012-07-13,3.61840249,11.6947471,7.7
2012-07-14,3.62878878,11.7282633,7.5
2012-07-15,3.63918752,11.7574626,7.6
2012-07-16,3.64950337,11.7888043,8.5
2012-07-17,3.65942999,11.8248148,8.8
2012-07-18,3.66934247,11.8573323,9.1
2012-07-19,3.67931511,11.8857051,8.9
2012-07-20,3.68931017,11.9168649,8.5
2012-07-21,3.69936666,11.9466042,8.9
2012-07-22,3.70931365,11.9793565,8.4
2012-07-23,3.7192625,12.0089933,8.4
2012-07-24,3.72942324,12.0433516,8.6
2012-07-25,3.73965862,12.0773535,8.8
2012-07-26,3.75002326,12.1133411,8.9
2012-07-27,3.76085136,12.1513266,8.9
2012-07-28,3.77170757,12.1840438,8.9
2012-07-29,3.78271675,12.2196109,8.7
2012-07-30,3.79377088,12.2574001,9.1
2012-07-31,3.80486523,12.2853653,9.4
2012-08-01,3.81590578,12.3142378,9.6
2012-08-02,3.82683893,12.3498551,10.5
2012-08-03,3.83785685,12.3848953,11
2012-08-04,3.84900216,12.4187036,11
2012-08-05,3.86056771,12.4488822,10.9
2012-08-06,3.87136062,12.47933,10.9
2012-08-07,3.88211902,12.5148457,11.1
2012-08-08,3.89292849,12.5513066,11.1
2012-08-09,3.90369782,12.588499,11.1
2012-08-10,3.9141719,12.6226966,11.4
2012-08-11,3.92460854,12.6593778,11.5
2012-08-12,3.93506326,12.6945916,11.6
2012-08-13,3.94541173,12.7298742,12
2012-08-14,3.95577762,12.7645621,12.2
2012-08-15,3.96612411,12.8015322,13.3
2012-08-16,3.97651319,12.8356911,13.5
2012-08-17,3.98697454,12.8663553,11.6
2012-08-18,3.99739074,12.8997442,11.6
2012-08-19,4.00675786,12.9405611,8
2012-08-20,4.0161971,12.979231,10.1
2012-08-21,4.02529039,13.0182061,9.9
2012-08-22,4.03457828,13.0532191,9.8
2012-08-23,4.04376404,13.0903241,10.1
2012-08-24,4.05288225,13.1236691,10.6
2012-08-25,4.06214335,13.1548147,10.5
2012-08-26,4.07123555,13.1952911,10.6
2012-08-27,4.0804256,13.2281433,10.9
2012-08-28,4.08954524,13.2624159,10.9
2012-08-29,4.09862709,13.3006202,10.9
2012-08-30,4.10765043,13.3357087,10.8
2012-08-31,4.11717229,13.3676638,10.2
2012-09-01,4.12650532,13.4044785,10
2012-09-02,4.13573097,13.4420523,10.2
2012-09-03,4.14492888,13.4780917,10.5
2012-09-04,4.15412123,13.5132781,10.4
2012-09-05,4.16315631,13.5547563,11
2012-09-06,4.17208854,13.5940123,11.2
2012-09-07,4.18091757,13.6331165,11
2012-09-08,4.18960693,13.6667303,11
2012-09-09,4.19837745,13.7036564,11
2012-09-10,4.20775334,13.7385566,11.2
2012-09-11,4.21709644,13.7723527,11.3
2012-09-12,4.22624152,13.8083104,11.4
2012-09-13,4.23538798,13.8389497,11.4
2012-09-14,4.24444426,13.8769055,11.7
2012-09-15,4.25342316,13.9107053,11.8
2012-09-16,4.26291781,13.9485638,11.9
2012-09-17,4.27231929,13.9881454,11.9
2012-09-18,4.28241901,14.0275695,12.3
2012-09-19,4.29247348,14.0609164,12.6
2012-09-20,4.30226235,14.0969272,12.3
2012-09-21,4.31212091,14.1370415,12.4
2012-09-22,4.32196839,14.1743793,12.2
2012-09-23,4.33183311,14.2120247,12.2
2012-09-24,4.34196403,14.2485457,12.1
2012-09-25,4.35085226,14.281782,12.2
2012-09-26,4.35980505,14.3153124,12.3
2012-09-27,4.36897949,14.3539407,12.3
2012-09-28,4.37838296,14.3919203,12.4
2012-09-29,4.3880963,14.43214,12.4
2012-09-30,4.39798607,14.4707478,12.4
2012-10-01,4.40770158,14.502412,12.4
2012-10-02,4.41762601,14.5377591,12.8
2012-10-03,4.42769328,14.5700115,12.9
2012-10-04,4.43771499,14.602071,12.9
2012-10-05,4.44779299,14.6349104,12.7
2012-10-06,4.45779875,14.6726788,12.5
2012-10-07,4.46781584,14.703187,11.8
2012-10-08,4.47795192,14.7467076,11.8
2012-10-09,4.48804335,14.781491,11.9
2012-10-10,4.49817628,14.8180511,12.1
2012-10-11,4.50832148,14.8519687,12
2012-10-12,4.51848002,14.8886511,12
2012-10-13,4.52853495,14.9251502,11.9
2012-10-14,4.53855426,14.9565205,11.7
2012-10-15,4.54849702,14.9983369,11.8
2012-10-16,4.55852467,15.0367614,11.9
2012-10-17,4.56861283,15.0717754,11.8
2012-10-18,4.57871468,15.1110788,11.9
2012-10-19,4.58873863,15.1449672,11.7
2012-10-20,4.59878287,15.1841548,11.7
2012-10-21,4.60876552,15.2244146,11.6
2012-10-22,4.6186252,15.2637464,11.7
2012-10-23,4.62848653,15.296368,11.6
2012-10-24,4.63847738,15.3370881,11.6
2012-10-25,4.64837064,15.3730956,10.9
2012-10-26,4.6584416,15.4147165,10.2
2012-10-27,4.66834186,15.4589462,10.3
2012-10-28,4.67815147,15.5009836,10.7
2012-10-29,4.68793396,15.5405617,10.6
2012-10-30,4.6977481,15.5776671,10.9
2012-10-31,4.70741848,15.6140702,11.2
2012-11-01,4.71698767,15.649002,10.6
2012-11-02,4.72654449,15.6855221,10.5
2012-11-03,4.73614314,15.7228701,10.6
2012-11-04,4.74563025,15.7631017,10.8
2012-11-05,4.75521058,15.8041763,10.8
2012-11-06,4.76476848,15.8388914,10.9
2012-11-07,4.77436444,15.8793312,10.9
2012-11-08,4.7839505,15.9190686,10.9
2012-11-09,4.79364444,15.9583584,10.8
2012-11-10,4.80349463,15.9956431,10.9
2012-11-11,4.81320085,16.0337676,10.9
2012-11-12,4.82304767,16.0680562,11
2012-11-13,4.8329272,16.1044792,10.9
2012-11-14,4.84283316,16.1417424,10.9
2012-11-15,4.8528775,16.1772378,11.2
2012-11-16,4.86293943,16.2151424,11.8
2012-11-17,4.87307194,16.2517992,11.8
2012-11-18,4.88311825,16.2900889,11.6
2012-11-19,4.89308066,16.3287048,11.8
2012-11-20,4.9030193,16.3668583,11.7
2012-11-21,4.912981,16.4071846,11.8
2012-11-22,4.92298874,16.4452026,12.4
2012-11-23,4.93288197,16.4883113,12.4
2012-11-24,4.9426483,16.5283172,12.4
2012-11-25,4.95248381,16.5670632,12.5
2012-11-26,4.96244401,16.6085335,12.3
2012-11-27,4.97247033,16.6482109,12.2
2012-11-28,5.02366288,171.324212,12.4
2012-11-29,5.07513962,171.551805,12.4
2012-11-30,5.12728272,171.723325,12.6
2012-12-01,5.17987905,171.952664,12.6
2012-12-02,5.23281419,172.149215,12.5
2012-12-03,5.2855055,172.351428,12.7
2012-12-04,5.33884167,172.505607,13.4
2012-12-05,5.39286572,172.673662,13.4
2012-12-06,5.44727467,172.862517,13.3
2012-12-07,5.50196117,173.040477,13.5
2012-12-08,5.55710238,173.230995,13.4
2012-12-09,5.61258638,173.405074,13.4
2012-12-10,5.6686209,173.602789,13.4
2012-12-11,5.72501539,173.802047,13.6
2012-12-12,5.78191182,173.982071,13.7
2012-12-13,5.83945764,174.163611,13.7
2012-12-14,5.89735316,174.310604,13.6
2012-12-15,5.9557041,174.471564,13.5
2012-12-16,6.01443145,174.625684,13.3
2012-12-17,6.07352475,174.811866,13.3
2012-12-18,6.13314956,174.985669,13.3
2012-12-19,6.19302976,175.183256,13.6
2012-12-20,6.25335308,175.330853,13.5
2012-12-21,6.31418454,175.506411,13.5
2012-12-22,6.37551165,175.719756,13.4
2012-12-23,6.43735446,175.888608,13.3
2012-12-24,6.4995065,176.074338,13.4
2012-12-25,6.56209847,176.247623,13.4
2012-12-26,6.6252468,176.462999,13.5
2012-12-27,6.68876238,176.68136,13.4
2012-12-28,6.75264266,176.918133,13.4
2012-12-29,6.81704067,177.120055,13.4
2012-12-30,6.88185511,177.353028,13.4
2012-12-31,6.94708268,177.574973,13.5
2013-01-01,7.0129877,177.802739,13.3
2013-01-02,7.07952618,178.01804,13.3
2013-01-03,7.14636457,178.246205,13.4
2013-01-04,7.21421818,178.461883,13.5
2013-01-05,7.28244447,178.660807,13.4
2013-01-06,7.35119328,178.865537,13.4
2013-01-07,7.42017885,179.102948,13.6
2013-01-08,7.48883897,179.291054,13.7
2013-01-09,7.55788635,179.475052,13.8
2013-01-10,7.6278348,179.683271,14.1
2013-01-11,7.69828132,179.849117,14.1
2013-01-12,7.7690168,180.022165,14.2
2013-01-13,7.84005243,180.210949,14.1
2013-01-14,7.91182611,180.433979,14.3
2013-01-15,7.98391857,180.606,14.3
2013-01-16,8.05627742,180.792367,14.7
2013-01-17,8.12942541,180.950388,15.5
2013-01-18,8.20323783,181.122754,15.7
2013-01-19,8.27761144,181.342297,15.6
2013-01-20,8.35238241,181.52777,15.7
2013-01-21,8.42751418,181.716234,16.8
2013-01-22,8.50330205,181.921987,17.3
2013-01-23,8.57976807,182.102155,17.5
2013-01-24,8.65676521,182.325394,16.9
2013-01-25,8.73444795,182.521602,17.4
2013-01-26,8.81261595,182.745201,17.9
2013-01-27,8.8909404,182.961818,17.8
2013-01-28,8.96939891,183.172869,18.7
2013-01-29,9.04804843,183.399904,19.5
2013-01-30,9.12691598,183.619942,19.7
2013-01-31,9.20671723,183.897772,20.4
2013-02-01,9.28755896,184.109581,20.5
2013-02-02,9.36933516,184.330217,19.6
2013-02-03,9.45148658,184.598691,20.6
2013-02-04,9.53420518,184.835638,20.4
2013-02-05,9.61734918,185.077139,20.6
2013-02-06,9.70108623,185.288453,21.2
2013-02-07,9.78496255,185.51153,22.1
2013-02-08,9.86969149,185.730444,22.7
2013-02-09,9.95493091,185.937927,23.6
2013-02-10,10.0405343,186.171721,24
2013-02-11,10.1265166,186.402814,24.6
2013-02-12,10.2128486,186.605004,25.2
2013-02-13,10.2998072,186.853952,24.2
2013-02-14,10.3874633,187.073977,27.2
2013-02-15,10.4756558,187.335037,27.1
2013-02-16,10.5645629,187.610959,27.2
2013-02-17,10.654388,187.885704,26.8
2013-02-18,10.7443864,188.121216,27
2013-02-19,10.8350099,188.354006,29.4
2013-02-20,10.9266641,188.636846,29.6
2013-02-21,11.0187472,188.895033,29.8
2013-02-22,11.1161091,189.144653,30.3
2013-02-23,11.2092248,189.385683,29.8
2013-02-24,11.3033676,189.615156,29.9
2013-02-25,11.3979377,189.91553,30.4
2013-02-26,11.4972112,190.160198,31.1
2013-02-27,11.5926148,190.44494,30.9
2013-02-28,11.693145,190.693042,33.4
2013-03-01,11.7899866,190.917711,34.5
2013-03-02,11.8872397,191.132207,34.3
2013-03-03,11.9850294,191.370569,34.5
2013-03-04,12.0833786,191.635826,36.2
2013-03-05,12.1821401,191.841985,40.3
2013-03-06,12.2862008,192.072058,41
2013-03-07,12.3866975,192.309757,42
2013-03-08,12.4879202,192.547662,44.2
2013-03-09,12.5941207,192.799173,46.8
2013-03-10,12.696536,193.07178,46
2013-03-11,12.8037297,193.316314,48.4
2013-03-12,12.9115144,193.51777,44.3
2013-03-13,13.0194216,193.752241,46.9
2013-03-14,13.1236521,194.019811,47.2
2013-03-15,13.232876,194.277163,47
2013-03-16,13.3386249,194.539248,47
2013-03-17,13.4454464,194.852579,47.4
2013-03-18,13.552538,195.137732,51.6
2013-03-19,13.6606862,195.393118,59.1
2013-03-20,13.7696571,195.710423,64.5
2013-03-21,13.8796653,196.038635,70.8
2013-03-22,13.9906219,196.383824,69.9
2013-03-23,14.1022836,196.711318,64.3
2013-03-24,14.2143498,196.996867,71.5
2013-03-25,14.3278095,197.214624,73.6
2013-03-26,14.4421936,197.443148,78.5
2013-03-27,14.5570858,197.641554,88.9
2013-03-28,14.6716894,197.918951,86.2
2013-03-29,14.7868187,198.18296,90.5
2013-03-30,14.9027079,198.445696,92.2
2013-03-31,15.0189298,198.702593,93
2013-04-01,15.1368121,199.003871,104
2013-04-02,15.2553834,199.279561,118
2013-04-03,15.374355,199.546368,135
2013-04-04,15.4941968,199.781366,132.1
2013-04-05,15.6145744,200.022669,142.3
2013-04-06,15.7356643,200.271823,142.6
2013-04-07,15.8570342,200.522725,162.3
2013-04-08,15.9791824,200.760062,187.5
2013-04-09,16.1019651,201.029792,230
2013-04-10,16.2251002,201.322799,165
2013-04-11,16.3481355,201.568481,124.9
2013-04-12,16.4714318,201.834361,117
2013-04-13,16.5955117,202.091253,93
2013-04-14,16.719663,202.326811,90
2013-04-15,16.8437533,202.579518,82.4
2013-04-16,16.968356,202.852506,68.4
2013-04-17,17.0933131,203.116486,93.1
2013-04-18,17.2192252,203.343608,109
2013-04-19,17.3453558,203.555441,118.5
2013-04-20,17.4722917,203.793744,126.6
2013-04-21,17.5999742,204.06633,119.2
2013-04-22,17.7280568,204.303503,127.4
2013-04-23,17.8567506,204.56415,143.5
2013-04-24,17.9862018,204.81571,154.2
2013-04-25,18.1159673,205.083036,141.7
2013-04-26,18.2463784,205.34905,136.9
2013-04-27,18.3768956,205.577923,128
2013-04-28,18.5081987,205.853742,134.4
2013-04-29,18.640569,206.12514,144
2013-04-30,18.7739957,206.357743,139.2
2013-05-01,18.9069826,206.593656,116.4
2013-05-02,19.0406325,206.803169,106.3
2013-05-03,19.1750924,207.019091,98.1
2013-05-04,19.3101162,207.266501,112.9
2013-05-05,19.4456943,207.525093,116
2013-05-06,19.5823039,207.785482,112.3
2013-05-07,19.7195054,208.049241,109.6
2013-05-08,19.8573593,208.308519,113.2
2013-05-09,19.9959142,208.56645,112.8
2013-05-10,20.1355151,208.837205,117.7
2013-05-11,20.276198,209.123969,115.6
2013-05-12,20.4176667,209.38892,114.8
2013-05-13,20.5598036,209.662003,118
2013-05-14,20.7025107,209.906885,111.4
2013-05-15,20.8464612,210.129823,114.2
2013-05-16,20.9913813,210.364008,118.2
2013-05-17,21.1373048,210.618971,123.5
2013-05-18,21.2847669,210.855125,123.2
2013-05-19,21.433159,211.102571,122.5
2013-05-20,21.5819764,211.307345,122
2013-05-21,21.7315041,211.547218,122.9
2013-05-22,21.8823171,211.795235,123.8
2013-05-23,22.0348145,212.07211,126.3
2013-05-24,22.1856681,212.341272,133.1
2013-05-25,22.3371711,212.604295,132
2013-05-26,22.4893742,212.864354,133.5
2013-05-27,22.6426132,213.145405,129.8
2013-05-28,22.7963465,213.397934,129
2013-05-29,22.9508845,213.666676,132.3
2013-05-30,23.1069332,213.953276,128.8
2013-05-31,23.2639104,214.233733,128.8
2013-06-01,23.4216986,214.575437,129.3
2013-06-02,23.5802117,214.895027,122.5
2013-06-03,23.739436,215.237471,120.7
2013-06-04,23.8995382,215.580298,121.4
2013-06-05,24.0604968,215.876758,121.9
2013-06-06,24.2233781,216.168664,119
2013-06-07,24.3870474,216.428548,111
2013-06-08,24.5513115,216.720977,107.9
2013-06-09,24.7156963,216.978091,100.4
2013-06-10,24.8809096,217.259707,106.3
2013-06-11,25.0469686,217.551304,109
2013-06-12,25.2141868,217.88049,108.8
2013-06-13,25.382525,218.182416,103.9
2013-06-14,25.5517301,218.474882,100
2013-06-15,25.7217205,218.756234,99.8
2013-06-16,25.892742,219.057382,99.9
2013-06-17,26.0638282,219.293621,101.9
2013-06-18,26.2362005,219.521884,107.3
2013-06-19,26.4095625,219.743785,108.3
2013-06-20,26.583395,219.995245,111.3
2013-06-21,26.7580951,220.269795,109.5
2013-06-22,26.9332795,220.557677,108.2
2013-06-23,27.1093475,220.827807,107.9
2013-06-24,27.286228,221.07358,102.1
2013-06-25,27.4641566,221.331029,103.3
2013-06-26,27.6433776,221.616601,104
2013-06-27,27.8231612,221.890927,101.7
2013-06-28,28.004066,222.168782,94.7
2013-06-29,28.186251,222.446881,95
2013-06-30,28.3688393,222.698861,97.5
2013-07-01,28.5517501,222.957638,88.1
2013-07-02,28.7350132,223.210025,90.4
2013-07-03,28.9187383,223.513814,78.9
2013-07-04,29.1032447,223.786481,80
2013-07-05,29.2877371,224.094131,68.5
2013-07-06,29.4735824,224.403735,69.7
2013-07-07,29.6604881,224.711981,76.5
2013-07-08,29.8487245,225.030482,76
2013-07-09,30.0379937,225.33767,76.7
2013-07-10,30.2274737,225.661783,88
2013-07-11,30.4183702,225.951267,89
2013-07-12,30.60939,226.207695,94
2013-07-13,30.8001035,226.469328,98.3
2013-07-14,30.9909388,226.756202,94.4
2013-07-15,31.1825029,227.029971,98.9
2013-07-16,31.3741926,227.303971,97.1
2013-07-17,31.5665364,227.611663,98.5
2013-07-18,31.7612061,227.881134,90.1
2013-07-19,31.9575425,228.167586,92
2013-07-20,32.1545404,228.479454,89.8
2013-07-21,32.3525518,228.81345,92
2013-07-22,32.5509169,229.090641,91.6
2013-07-23,32.7498933,229.3277,95.6
2013-07-24,32.9489839,229.595229,95.1
2013-07-25,33.1483989,229.841078,96.9
2013-07-26,33.3489418,230.119143,96
2013-07-27,33.5502841,230.422755,94.4
2013-07-28,33.7524875,230.706381,98.8
2013-07-29,33.9551808,231.007157,101.5
2013-07-30,34.1580983,231.340359,108
2013-07-31,34.3603068,231.662041,106.2
2013-08-01,34.5637631,231.961996,104
2013-08-02,34.7672396,232.287679,104.5
2013-08-03,34.9735352,232.576312,104.9
2013-08-04,35.1806439,232.880497,105.1
2013-08-05,35.3883773,233.20198,106.7
2013-08-06,35.5965669,233.525478,106.6
2013-08-07,35.8054541,233.84247,106
2013-08-08,36.0148178,234.192193,103.1
2013-08-09,36.225238,234.523489,102.8
2013-08-10,36.4363161,234.884189,103
2013-08-11,36.6487155,235.253841,105
2013-08-12,36.861738,235.6239,106.8
2013-08-13,37.0769151,235.937743,109.6
2013-08-14,37.2918048,236.226119,112.6
2013-08-15,37.5071387,236.51818,110
2013-08-16,37.7230843,236.807054,109
2013-08-17,37.9412003,237.134056,112.8
2013-08-18,38.1594504,237.468268,113.4
2013-08-19,38.3778942,237.773483,118.5
2013-08-20,38.5987055,238.101421,121.2
2013-08-21,38.8204491,238.440048,123.3
2013-08-22,39.0435363,238.81362,122
2013-08-23,39.2679532,239.152957,118.5
2013-08-24,39.4933885,239.470094,119.6
2013-08-25,39.7203062,239.731997,122.1
2013-08-26,39.9484269,240.020148,120.1
2013-08-27,40.1784903,240.313758,131.3
2013-08-28,40.4094617,240.623276,128.8
2013-08-29,40.6410785,240.952228,129.3
2013-08-30,40.8740641,241.309384,138
2013-08-31,41.1075824,241.698323,141
2013-09-01,41.3425497,242.084208,146
2013-09-02,41.577863,242.456533,144
2013-09-03,41.8116741,242.799498,144
2013-09-04,42.0466583,243.084978,132.5
2013-09-05,42.2823846,243.398752,130.2
2013-09-06,42.5186194,243.723342,121.9
2013-09-07,42.7554761,243.977963,129
2013-09-08,42.9943527,244.253867,126.3
2013-09-09,43.2341758,244.610933,133.1
2013-09-10,43.4743773,244.947227,132.6
2013-09-11,43.7162484,245.299715,142.1
2013-09-12,43.9587799,245.675506,139.4
2013-09-13,44.201658,246.035798,140.7
2013-09-14,44.4451003,246.421226,136.7
2013-09-15,44.6900879,246.741559,138.3
2013-09-16,44.935638,247.014338,139.4
2013-09-17,45.1820524,247.331665,139.1
2013-09-18,45.4298177,247.624427,140.4
2013-09-19,45.6790593,247.961848,135.1
2013-09-20,45.9284801,248.317377,133.8
2013-09-21,46.1790716,248.653681,134.4
2013-09-22,46.4326902,249.015252,134
2013-09-23,46.6864913,249.38968,133.4
2013-09-24,46.9412207,249.768074,134.8
2013-09-25,47.1970775,250.134358,135
2013-09-26,47.4534357,250.425867,137.1
2013-09-27,47.7109938,250.744475,138.9
2013-09-28,47.9692329,251.061575,142.5
2013-09-29,48.2287078,251.3664,143.9
2013-09-30,48.4894625,251.658917,141.9
2013-10-01,48.7508697,251.994798,140.3
2013-10-02,49.0154015,252.338189,123
2013-10-03,49.2804087,252.696312,131
2013-10-04,49.5458618,253.02055,136.8
2013-10-05,49.8131508,253.415434,136.7
2013-10-06,50.0813673,253.749348,137.8
2013-10-07,50.3532307,254.031159,135.8
2013-10-08,50.6263575,254.324042,136.5
2013-10-09,50.9001216,254.646125,139.5
2013-10-10,51.1749694,254.993861,140.4
2013-10-11,51.4500051,255.329234,140.1
2013-10-12,51.7269308,255.717566,142.9
2013-10-13,52.003827,256.119036,147.5
2013-10-14,52.2806671,256.57372,151.4
2013-10-15,52.5587967,257.047194,158.1
2013-10-16,52.8375576,257.430062,152.8
2013-10-17,53.1174771,257.734819,157.6
2013-10-18,53.3982165,258.085512,168.3
2013-10-19,53.6784648,258.493247,183.1
2013-10-20,53.959838,258.857483,186.1
2013-10-21,54.2419774,259.244076,192.8
2013-10-22,54.5262793,259.693472,203
2013-10-23,54.8138005,260.099315,228
2013-10-24,55.1054034,260.494567,207
2013-10-25,55.3978242,260.927068,197.9
2013-10-26,55.690895,261.262374,188.6
2013-10-27,55.9849903,261.592447,206.9
2013-10-28,56.2797887,261.915427,206.9
2013-10-29,56.5764355,262.210969,216
2013-10-30,56.8745057,262.571476,208
